query_text	PMid	pmcrefcount	title	source	pubdate
medulloblastoma AND expression AND KLHL17[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND KLHL29[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND L1CAM[Gene]	22814953	3	Differential proliferative index of cancer stem-like cells in primary and recurrent medulloblastoma in human.	Childs Nerv Syst	2012 Nov
medulloblastoma AND expression AND L1CAM[Gene]	2400996	22	Differential spectrum of expression of neural cell adhesion molecule isoforms and L1 adhesion molecules on human neuroectodermal tumors.	Cancer Res	1990 Oct 1
medulloblastoma AND expression AND LARS[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LHX2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LHX8[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LINC00599[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LINC00969[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LMBR1L[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LPPR4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND LUC7L3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAB21L1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MADD[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAGEA3[Gene]	1	18	Cancer-testis (CT) antigen expression in medulloblastoma.	Cancer Immun	2008 Apr 22
medulloblastoma AND expression AND MAGEA6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MALAT1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAN2A2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAPKBP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAST1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAST2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MAU2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MCC[Gene]	1	7	Durable regression of Medulloblastoma after regional and intravenous delivery of anti-HER2 chimeric antigen receptor T cells.	J Immunother Cancer	2018 Apr 30
medulloblastoma AND expression AND MED24[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND METTL22[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MKS1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MOK[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MRPL30[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MRPL38[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MRPS2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MRPS5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MSH5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MSTO1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MT3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MTA1[Gene]	1		Metastasis-associated gene 1 expression in human medulloblastoma and its association with invasion and metastasis in medulloblastoma Daoy cell lines.	Genet Mol Res	2016 Jun 17
medulloblastoma AND expression AND MYT1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND MYT1L[Gene]	1	17	Identification of a neuronal transcription factor network involved in medulloblastoma development.	Acta Neuropathol Commun	2013 Jul 11
medulloblastoma AND expression AND MZF1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NAA40[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NAPB[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NAT9[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NDRG1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NDRG3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NELFCD[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NEURL4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NEUROD1[Gene]	20515335	5	Upregulation of SOX2, NOTCH1, and ID1 in supratentorial primitive neuroectodermal tumors: a distinct differentiation pattern from that of medulloblastomas.	J Neurosurg Pediatr	2010 Jun
medulloblastoma AND expression AND NEUROD1[Gene]	28213356	4	OTX2 Activity at Distal Regulatory Elements Shapes the Chromatin Landscape of Group 3 Medulloblastoma.	Cancer Discov	2017 Mar
medulloblastoma AND expression AND NEUROD1[Gene]	19609565	26	Defects in the cerebella of conditional Neurod1 null mice correlate with effective Tg(Atoh1-cre) recombination and granule cell requirements for Neurod1 for differentiation.	Cell Tissue Res	2009 Sep
medulloblastoma AND expression AND NEUROD1[Gene]	16569215	22	INSM1 functions as a transcriptional repressor of the neuroD/beta2 gene through the recruitment of cyclin D1 and histone deacetylases.	Biochem J	2006 Jul 1
medulloblastoma AND expression AND NEUROD1[Gene]	28915627	2	Panobinostat, a histone deacetylase inhibitor, suppresses leptomeningeal seeding in a medulloblastoma animal model.	Oncotarget	2017 Aug 22
medulloblastoma AND expression AND NEUROD1[Gene]	9270024	17	Expression of neurogenic basic helix-loop-helix genes in primitive neuroectodermal tumors.	Cancer Res	1997 Aug 15
medulloblastoma AND expression AND NEUROD2[Gene]	27086929	6	WIP1 modulates responsiveness to Sonic Hedgehog signaling in neuronal precursor cells and medulloblastoma.	Oncogene	2016 Oct 20
medulloblastoma AND expression AND NEUROD2[Gene]	25921740	4	Characterization of cancer stem cells and primary cilia in medulloblastoma.	CNS Neurol Disord Drug Targets	2015
medulloblastoma AND expression AND NEUROD2[Gene]	22407012	22	Hedgehog-mediated regulation of PPARγ controls metabolic patterns in neural precursors and shh-driven medulloblastoma.	Acta Neuropathol	2012 Apr
medulloblastoma AND expression AND NEUROD2[Gene]	9270024	17	Expression of neurogenic basic helix-loop-helix genes in primitive neuroectodermal tumors.	Cancer Res	1997 Aug 15
medulloblastoma AND expression AND NEUROD2[Gene]	30670636		Transcriptional repressor REST drives lineage stage-specific chromatin compaction at &lt;i&gt;Ptch1&lt;/i&gt; and increases AKT activation in a mouse model of medulloblastoma.	Sci Signal	2019 Jan 22
medulloblastoma AND expression AND NFIB[Gene]	1	17	Identification of a neuronal transcription factor network involved in medulloblastoma development.	Acta Neuropathol Commun	2013 Jul 11
medulloblastoma AND expression AND NISCH[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NNAT[Gene]	18701710	8	Coexpression of neuronatin splice forms promotes medulloblastoma growth.	Neuro Oncol	2008 Oct
medulloblastoma AND expression AND NNAT[Gene]	15064731	54	Identification of differentially expressed and developmentally regulated genes in medulloblastoma using suppression subtraction hybridization.	Oncogene	2004 Apr 22
medulloblastoma AND expression AND NOMO3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NONO[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPIPA1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPIPA5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPIPP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPR3[Gene]	23730405	4	Genetic grouping of medulloblastomas by representative markers in pathologic diagnosis.	Transl Oncol	2013 Jun
medulloblastoma AND expression AND NPR3[Gene]	20823417	361	Medulloblastoma comprises four distinct molecular variants.	J Clin Oncol	2011 Apr 10
medulloblastoma AND expression AND NPR3[Gene]	25303160	1	A patient with medulloblastoma in its early developmental stage.	J Neurosurg Pediatr	2014 Dec
medulloblastoma AND expression AND NPRL2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPTX1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NPW[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NRL[Gene]	1	6	NRL and CRX Define Photoreceptor Identity and Reveal Subgroup-Specific Dependencies in Medulloblastoma.	Cancer Cell	2018 Mar 12
medulloblastoma AND expression AND NRN1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NT5DC2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND NUP188[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND OLA1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND OTX2[Gene]	26398939	7	OTX2 exhibits cell-context-dependent effects on cellular and molecular properties of human embryonic neural precursors and medulloblastoma cells.	Dis Model Mech	2015 Oct 1
medulloblastoma AND expression AND OTX2[Gene]	25859932	7	MiR-206, a Cerebellum Enriched miRNA Is Downregulated in All Medulloblastoma Subgroups and Its Overexpression Is Necessary for Growth Inhibition of Medulloblastoma Cells.	J Mol Neurosci	2015 Jul
medulloblastoma AND expression AND OTX2[Gene]	22558385	7	Aberrant Otx2 expression enhances migration and induces ectopic proliferation of hindbrain neuronal progenitor cells.	PLoS One	2012
medulloblastoma AND expression AND OTX2[Gene]	24816892	6	OTX2 duplication is implicated in hemifacial microsomia.	PLoS One	2014
medulloblastoma AND expression AND OTX2[Gene]	28213356	4	OTX2 Activity at Distal Regulatory Elements Shapes the Chromatin Landscape of Group 3 Medulloblastoma.	Cancer Discov	2017 Mar
medulloblastoma AND expression AND OTX2[Gene]	23523800	30	The homeobox gene Otx2 in development and disease.	Exp Eye Res	2013 Jun
medulloblastoma AND expression AND OTX2[Gene]	29490009	3	Metastatic group 3 medulloblastoma is driven by PRUNE1 targeting NME1-TGF-β-OTX2-SNAIL via PTEN inhibition.	Brain	2018 May 1
medulloblastoma AND expression AND OTX2[Gene]	26397460	3	OTX2 is a therapeutic target for retinoblastoma and may function as a common factor between C-MYC, CRX, and phosphorylated RB pathways.	Int J Oncol	2015 Nov
medulloblastoma AND expression AND OTX2[Gene]	22986744	19	OTX2 represses myogenic and neuronal differentiation in medulloblastoma cells.	Cancer Res	2012 Nov 15
medulloblastoma AND expression AND OTX2[Gene]	23179372	14	OTX2 sustains a bivalent-like state of OTX2-bound promoters in medulloblastoma by maintaining their H3K27me3 levels.	Acta Neuropathol	2013 Mar
medulloblastoma AND expression AND OTX2[Gene]	24756834	13	miR-219 inhibits the proliferation, migration and invasion of medulloblastoma cells by targeting CD164.	Int J Mol Med	2014 Jul
medulloblastoma AND expression AND OTX2[Gene]	25473003	10	A five-gene hedgehog signature developed as a patient preselection tool for hedgehog inhibitor therapy in medulloblastoma.	Clin Cancer Res	2015 Feb 1
medulloblastoma AND expression AND OTX2[Gene]	30797919	1	OTX1 and OTX2 Genes in Medulloblastoma.	World Neurosurg	2019 Jul
medulloblastoma AND expression AND OTX2[Gene]	29377567	1	Characterization of a novel OTX2-driven stem cell program in Group 3 and Group 4 medulloblastoma.	Mol Oncol	2018 Apr
medulloblastoma AND expression AND OTX2[Gene]	28401018	1	OTX2 expression contributes to proliferation and progression in Myc-amplified medulloblastoma.	Am J Cancer Res	2017
medulloblastoma AND expression AND OTX2[Gene]	23649504	1	Novel gene expression model for outcome prediction in paediatric medulloblastoma.	J Mol Neurosci	2013 Oct
medulloblastoma AND expression AND OTX2[Gene]	22783640	1	Brain development is a multi-level regulated process--the case of the OTX2 gene.	Pediatr Endocrinol Rev	2011 Sep
medulloblastoma AND expression AND OTX2[Gene]	28844926		An Unusual Combination of Mirror-Image Dextrocardia with Familial Medulloblastoma: Is There a Histogenetic Relationship?	World Neurosurg	2017 Nov
medulloblastoma AND expression AND OTX2[Gene]	27297109		Hand1 overexpression inhibits medulloblastoma metastasis.	Biochem Biophys Res Commun	2016 Aug 19
medulloblastoma AND expression AND OTX2[Gene]	25198066		Chromatin accessibility mapping identifies mediators of basal transcription and retinoid-induced repression of OTX2 in medulloblastoma.	PLoS One	2014
medulloblastoma AND expression AND PAGR1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PAN2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PARP6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PBX3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCBP1-AS1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCBP4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCDH17[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCDH8[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCGF1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PCSK2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PDE2A[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PDE4C[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PDIA2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PHF19[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PHKA2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PHYHIPL[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PI4KAP2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PIAS1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PIDD1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PKD1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PKD1P6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PLCG1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PLXNA3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PNMA3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND POLR3D[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PPP2R2B[Gene]	1		Differential Expression of Genes for Ubiquitin Ligases in Medulloblastoma Subtypes.	Cerebellum	2019 Jun
medulloblastoma AND expression AND PPP5C[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PRR3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PRRT2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PTPRN[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PVT1_1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND PVT1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND QRICH1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RAB3A[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RABGGTA[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RASA4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RASA4B[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RASGEF1B[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RBM14[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RBMX[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RBMX2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RCOR2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RD3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND REEP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RGS11[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RNF220[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RNF44[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RNU11[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ROBO3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-1212A22.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-159D12.2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-20I20.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-20O24.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-231C14.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-234A1.1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-274B21.2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-274B21.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-343H5.4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-35N6.1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-3P17.5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-488C13.5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-677O4.6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-761N21.2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP11-958N24.1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RP4-765C7.2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPL13AP5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPL24P4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPL26P19[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPLP0P6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPRM[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPS23P8[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPS2P46[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPS2P5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPS5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RPS6KL1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RSAD1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RTN4RL2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND RUNDC3A[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SARM1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SCG3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SCLY[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SDK2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SETD7[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SETDB1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SEZ6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SEZ6L[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SFI1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC13A4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC17A7[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC1A7[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC25A22[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC25A6[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC26A10[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SLC29A4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SMARCD3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNAP25[Gene]	1		Detection of lower levels of SNAP25 using multiple microarray systems and its functional significance in medulloblastoma.	Int J Mol Med	2017 May
medulloblastoma AND expression AND SNHG1[Gene]	1	4	Systemically identifying and prioritizing risk lncRNAs through integration of pan-cancer phenotype associations.	Oncotarget	2017 Feb 14
medulloblastoma AND expression AND SNORA40[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNORA71[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNORA8[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNORD3B-1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNRNP200[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SNRPA[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SOX12[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SOX7[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SPTBN4[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SRRM2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SRRM3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SSBP3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND STK25[Gene]	1	7	STK25 protein mediates TrkA and CCM2 protein-dependent death in pediatric tumor cells of neural origin.	J Biol Chem	2012 Aug 24
medulloblastoma AND expression AND STK36[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND STMN2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND STRADA[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND STX16[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND STX1A[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SUPT7L[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SUV420H2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SYN2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SYNGAP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND SYP[Gene]	1	19	Prognostic significance of clinical, histopathological, and molecular characteristics of medulloblastomas in the prospective HIT2000 multicenter clinical trial cohort.	Acta Neuropathol	2014 Jul
medulloblastoma AND expression AND TAF1C[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TARBP2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TBC1D23[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TBC1D3L[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TBCE[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TBR1[Gene]	1	285	Dissecting the genomic complexity underlying medulloblastoma.	Nature	2012 Aug 2
medulloblastoma AND expression AND TBX1[Gene]	1		[Sonic Hedgehog signaling pathway and regulation of inner ear development].	Yi Chuan	2013 Sep
medulloblastoma AND expression AND THOC5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TMCC2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TMEM131[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TMEM145[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TMEM164[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TMEM244[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TNPO2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TRAP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TRIM28[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TRMT1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TTR[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TTYH2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TUBB2B[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND TULP1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND U2AF2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND UBE2M[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND UCKL1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ULK3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND UNK[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND UQCC1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND USP2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND USP32P2[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND USP36[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND VASH1[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND WASF3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND WDR13[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND WDR27[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND XPO5[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND XRCC1[Gene]	22542805	5	Blockade of SOX4 mediated DNA repair by SPARC enhances radioresponse in medulloblastoma.	Cancer Lett	2012 Oct 28
medulloblastoma AND expression AND XRCC1[Gene]	30274781		DNA polymerase β deficiency in the p53 null cerebellum leads to medulloblastoma formation.	Biochem Biophys Res Commun	2018 Oct 28
medulloblastoma AND expression AND XXbac-BPG252P9.9[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZC3H3[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZCCHC11[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZDHHC22[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZDHHC8[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF135[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF337[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF385B[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF544[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF579[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF580[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF581[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF692[Gene]	NA	NA	NA	NA	NA
medulloblastoma AND expression AND ZNF814[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ABCA5[Gene]	1	2	Changes in sphingomyelin level affect alpha-synuclein and ABCA5 expression.	J Parkinsons Dis	2012
primitive neuroectodermal tumor of the central nervous system AND expression AND AC066694.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ACACB[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ADAMTSL1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ADCY9[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ADD3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND AGMO[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND AMPH[Gene]	1	8	Melatonin inhibits amphetamine-induced increase in alpha-synuclein and decrease in phosphorylated tyrosine hydroxylase in SK-N-SH cells.	Neurosci Lett	2008 May 16
primitive neuroectodermal tumor of the central nervous system AND expression AND APBB2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND APPL1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ARNTL[Gene]	1	10	A disruption mechanism of the molecular clock in a MPTP mouse model of Parkinson's disease.	Neuromolecular Med	2013 Jun
primitive neuroectodermal tumor of the central nervous system AND expression AND ARSJ[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ASMTL[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ATXN1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND BCAP29[Gene]	NA	NA	NA	NA	NA
