parent_sample	sample_id	gene	is_outlier_in_subset	target_MEND_count	up_outlier_occurances	first_appears	gene_is_true_positive_in_parent_sample	hit_type
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPL24P4	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPL26P19	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPLP0P6	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPRM	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPS23P8	FALSE	12	10	8	TRUE	False negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPS2P46	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPS2P5	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPS5	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RPS6KL1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RSAD1	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RTN4RL2	TRUE	12	10	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RUNDC3A	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SARM1	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SCG3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SCLY	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SDK2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SETD7	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SETDB1	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SEZ6	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SEZ6L	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC13A4	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC17A7	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC1A7	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC25A22	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC25A6	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC26A10	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SLC29A4	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SMARCD3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNAP25	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNHG1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORD3B-1	FALSE	12	9	16	TRUE	False negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNRNP200	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNRPA	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SOX12	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SOX7	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SPTBN4	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SRRM2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SRRM3	FALSE	12	11	4	TRUE	False negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SSBP3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STK25	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STK36	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STMN2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STRADA	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STX16	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STX1A	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SUPT7L	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SUV420H2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SYN2	FALSE	12	11	4	TRUE	False negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SYNGAP1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SYP	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TAF1C	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TARBP2	TRUE	12	9	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TBC1D23	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TBC1D3L	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TBCE	TRUE	12	11	8	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TBR1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TBX1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	THOC5	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TMCC2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TMEM131	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TMEM145	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TMEM164	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TNPO2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TRAP1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TRIM28	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TRMT1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TTR	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TTYH2	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TUBB2B	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TULP1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	U2AF2	TRUE	12	11	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	UBE2M	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	UCKL1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ULK3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	UNK	FALSE	12	9	1	TRUE	False negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	UQCC1	TRUE	12	11	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	USP2	TRUE	12	12	4	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	USP32P2	TRUE	12	11	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	USP36	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	VASH1	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	WASF3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	WDR13	TRUE	12	9	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	XPO5	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	XRCC1	TRUE	12	7	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	XXbac-BPG252P9.9	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZC3H3	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZCCHC11	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZDHHC22	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZDHHC8	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF135	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF337	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF385B	TRUE	12	12	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF544	TRUE	12	10	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF579	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF580	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF581	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF692	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF814	TRUE	12	13	1	TRUE	True positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	AP000783.1	FALSE	12	2	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CBFA2T2	FALSE	12	3	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CDK5RAP1	FALSE	12	1	20	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CLASRP	TRUE	12	5	4	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ENO3	TRUE	12	5	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ENTHD2	FALSE	12	2	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MLST8	FALSE	12	1	20	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MOK	FALSE	12	3	20	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PDE4C	FALSE	12	8	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RABGGTA	TRUE	12	7	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RP11-231C14.4	FALSE	12	5	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SFI1	TRUE	12	3	12	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA61	FALSE	12	2	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA8	TRUE	12	3	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SSX4B	FALSE	12	2	16	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	STK11IP	FALSE	12	2	20	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ATAT1	FALSE	12	2	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ATXN2	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CASC3	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CCDC101	TRUE	12	5	4	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CCDC60	TRUE	12	2	4	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CHERP	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CTD-2583A14.11	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DRD2	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DUSP26	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	FRMPD2	FALSE	12	4	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	HGS	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	HNRNPU-AS1	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ILF3	FALSE	12	2	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	KRI1	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	LZTR1	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MAGEA6	FALSE	12	3	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MAN2C1	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MTERF4	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NAA40	FALSE	12	5	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PDZD4	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PPP2R5B	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RABL2B	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RASA4	TRUE	12	7	4	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RECQL5	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	REEP2	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	REPS1	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RNF207	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RP1-310O13.13	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA4	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA67	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA71	FALSE	12	3	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORD118	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TAF1D	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	THOC1	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TLK2	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TMEM244	TRUE	12	3	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TSC2	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	WBP11	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	WDR27	FALSE	12	5	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF266	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ZNF76	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	uc_338	FALSE	12	1	4	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ATP1A2	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CHD7	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DMXL2	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NPRL2	FALSE	12	4	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PDK1	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	POLR1E	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PTBP2	FALSE	12	2	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	RP11-1212A22.4	FALSE	12	5	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SNORA40	TRUE	12	3	8	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	SORCS2	FALSE	12	1	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	TAZ	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	VPS52	FALSE	12	2	8	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	AC004540.4	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	AP000347.4	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	AP2A2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ATPAF2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	BARD1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	BRF1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	BTBD2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CADM3-AS1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CAPN10	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CLC	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CLK3	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CNOT10	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CRBN	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	CTC-429P9.1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DACH1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DCTN1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DCTN4	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DDX11	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DENND1A	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DHX30	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	DIS3L2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	EPRS	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	FAAP100	TRUE	12	2	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	FOXRED1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	GGA2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	GRIPAP1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	HTT	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	IPO13	FALSE	12	2	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	ITFG2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	KLF16	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	LRRC37B	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MAGEA2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MARS	TRUE	12	2	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MPP3	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MRPS25	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MSTO1	FALSE	12	5	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MTIF2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	MUTYH	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NELFA	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NHEJ1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NINL	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NOP14	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NPRL3	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NRXN1	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	NVL	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PACS2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PFAS	TRUE	12	2	1	FALSE	False positive
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PNRC2	FALSE	12	1	1	FALSE	True negative
TH_Eval_016	TH_Eval_016_est12M_UMEND_seqtk_seed_5537	PPP1R14BP3	FALSE	12	1	1	FALSE	True negative
